index,dataset,BLEU,SacreBLEU,chrF++,ROUGE1,ROUGE2,ROUGEL,ROUGELsum,BLEU_latin,SacreBLEU_latin,chrF++_latin,ROUGE1_latin,ROUGE2_latin,ROUGEL_latin,ROUGELsum_latin,prompt_id
0,flores200-sun_Latn-ind_Latn,4.707144721625868,4.693581664711792,43.252079566258786,28.69643977259342,13.436347487410988,26.628267393863116,26.59518746364064,4.71830683912863,4.705263350087889,43.27515486502419,28.672389171797374,13.413637366761588,26.603643062199595,26.56891513272786,0
1,flores200-sun_Latn-ind_Latn,4.992327826612078,5.00199827905616,44.36032934617223,29.67733348273335,14.1987368269232,27.585930453592123,27.578382538403524,5.002006871344017,5.01469394827677,44.38065572412107,29.663831455454947,14.142176506971058,27.540254276215354,27.560696190538962,1
2,flores200-sun_Latn-ind_Latn,4.571331859144899,4.6182970323515535,43.284608074469524,28.600305579030692,13.514404442685004,26.631050339688834,26.64906735444015,4.579804056051812,4.628615513476606,43.303453430116456,28.539354634036368,13.46624215056697,26.644918984072753,26.62365564535387,2
3,flores200-sun_Latn-ind_Latn,4.6981967234922974,4.68904094429086,43.073084829289435,28.451173790038965,13.339616566934954,26.318553695522695,26.31402786406745,4.713515651851273,4.704429610269469,43.096497762852806,28.456789185477803,13.294254121193738,26.282255770444635,26.29579991572215,3
4,flores200-sun_Latn-ind_Latn,4.670589916459609,4.685069404525451,42.975312754122946,28.24829199350576,13.086099078506347,26.10383207080008,26.090079649465626,4.679880581132552,4.693574465586748,42.990049275330854,28.21912919400586,13.040267863122661,26.059422292868216,26.07949474150846,4
5,flores200-jav_Latn-ind_Latn,4.418276442081927,4.440419828478476,41.04711827278617,26.336951823378357,11.810838105862006,24.202917708034715,24.22719027929347,4.467395168051642,4.49100982477261,41.08549581653562,26.27675895227273,11.714583377252863,24.135059730497137,24.144506432773344,0
6,flores200-jav_Latn-ind_Latn,4.828538483985473,4.859201285280372,42.379361685870556,27.68639567067117,12.981667344475289,25.737216598016243,25.722806155485166,4.867844051993209,4.902915837140608,42.41496536770801,27.620272827906838,12.884848388785738,25.67468253189332,25.656830781782002,1
7,flores200-jav_Latn-ind_Latn,4.4314747584295855,4.445403908363576,41.40129785375588,26.532621313105885,12.113020718629311,24.670965027411114,24.64198380004035,4.471739696110684,4.490680969432215,41.4440389918541,26.485708894174053,12.079763198699956,24.617519632599798,24.618081960689036,2
8,flores200-jav_Latn-ind_Latn,4.202726003070158,4.236581502489096,40.409584965440395,25.61842863437589,11.197228503299987,23.54424239163546,23.55459596643519,4.258757689088287,4.28646985376871,40.457757218214354,25.601219472944237,11.13490863198638,23.484233718655833,23.48564937104426,3
9,flores200-jav_Latn-ind_Latn,4.522408994466439,4.545188055067058,41.05712045057623,25.914223373208976,11.685679751417583,24.013096095269493,24.02768366501007,4.562064322570084,4.585777331888183,41.09438568841238,25.84369349100428,11.599824188401783,23.945242135349382,23.949562999158836,4
10,flores200-bug_Latn-ind_Latn,1.3167046473694841,1.354341598539228,29.550806803322,13.4779702465205,3.4457851310705743,11.353797828838905,11.40428830693317,1.3231602966362863,1.3608176621004207,29.563814054621602,13.463703816122607,3.4387405891455796,11.345601506705716,11.397843113522299,0
11,flores200-bug_Latn-ind_Latn,1.2528571432364883,1.3031816151845776,29.063983550519296,12.96965879445096,3.3060836106898015,11.068187920391333,11.107439711166233,1.264009259895314,1.3139064081088156,29.085389418301794,12.945272980314087,3.2773255851926315,11.04805682869658,11.089620893303245,1
12,flores200-bug_Latn-ind_Latn,1.2456992252427916,1.2883502341199495,29.48471747183552,13.321498781838754,3.4040798042386284,11.29199585459818,11.331278915460047,1.2566337929748472,1.299844997497995,29.519192181120946,13.30793537423528,3.3740206941099053,11.298397007970253,11.31183374919619,2
13,flores200-bug_Latn-ind_Latn,1.2371772297911052,1.2745212962841717,29.373212388288422,13.196474000634002,3.332194845504638,11.172681499958475,11.227599423268044,1.2491766838987202,1.2859516652566667,29.390417139394437,13.188366005483354,3.306736091844673,11.172745159122801,11.201747888782961,3
14,flores200-bug_Latn-ind_Latn,1.2525785800116995,1.3031885590396932,28.82242706479239,12.674619025587077,3.216347970693186,10.816510540226206,10.820094493411602,1.2588491725343558,1.308926661183335,28.838770340041677,12.646395185679715,3.189707397751081,10.78501987383962,10.814268866328005,4
15,flores200-ace_Latn-ind_Latn,1.424220779513566,1.4526566593504582,29.97252325974117,13.899331474139576,3.684941270483559,12.049617965861678,12.052992013451405,1.4284182024805814,1.4538628619295395,29.978922620702935,13.861953578832123,3.6546572400167148,12.004274774565763,12.023051815136013,0
16,flores200-ace_Latn-ind_Latn,1.4582009377219076,1.4835849780634915,30.123704094343168,13.68779725816072,3.6902663270232257,12.087343492751675,12.089286086444133,1.4594690923785398,1.4851147058951364,30.134259266630636,13.638508768444535,3.6603517889067807,12.056632349966298,12.068677211262587,1
17,flores200-ace_Latn-ind_Latn,1.5615753530453564,1.6093679064230568,30.40408850503577,14.139197720151092,3.7534249947597313,12.343877314782961,12.333557103063612,1.5692642961481036,1.6132176170369235,30.426873229407324,14.145035690513646,3.7387033077937044,12.331506099386894,12.376831637953453,2
18,flores200-ace_Latn-ind_Latn,1.3014311943450148,1.3279578038342073,28.7532729103518,12.467150805809988,3.0413656189042357,10.657549331468177,10.686421133345899,1.3021999166512344,1.3294930828711515,28.75564458614225,12.479073795543458,3.0292726363009046,10.661597317231937,10.660487737107724,3
19,flores200-ace_Latn-ind_Latn,1.4662624018322064,1.4820289847749388,29.626795925542243,13.310706454411648,3.385308024916679,11.454550543997598,11.443222299580363,1.4687810099777925,1.4860320480295872,29.637803725455708,13.332318459949837,3.358829299585625,11.440780966849319,11.440089021749426,4
20,flores200-bjn_Latn-ind_Latn,3.590080687982406,3.628437946327767,38.43433821109386,23.496835650753205,9.60623089686269,21.102628949687784,21.110171778840307,3.590711512253448,3.631062384785112,38.437543784353515,23.42906271352973,9.572844922832923,21.078020935676754,21.066576459101707,0
21,flores200-bjn_Latn-ind_Latn,3.712129674554914,3.752946791958407,39.23289118150402,24.29315275008541,10.094121921975677,21.88467380020518,21.88730984744433,3.733895135735184,3.7723376846882766,39.249566525475096,24.228236562712762,10.01360635561551,21.83466310147576,21.860873787032293,1
22,flores200-bjn_Latn-ind_Latn,3.7713229888825848,3.7879243569078187,39.40183803680562,24.348327498361847,10.139819126887579,22.00652393942911,21.992752671609818,3.7893284885018543,3.8007355278863773,39.41790875547536,24.309325937732357,10.066488401391402,21.952966839678197,21.95232640835331,2
23,flores200-bjn_Latn-ind_Latn,3.484289479070505,3.523988905694998,37.63681054788997,22.695530204028096,9.218871042994362,20.32109992337728,20.37553590471431,3.4980692865406224,3.5371673148500435,37.651054737695425,22.62554202551199,9.153570283794505,20.29491390040257,20.305171787245254,3
24,flores200-bjn_Latn-ind_Latn,3.4597103287147912,3.4924057623113423,37.867341741149005,22.73754749684917,9.004522261686505,20.278296114660222,20.311491047464408,3.4694655081563304,3.5026182721655625,37.88154911628806,22.692018152210338,8.945458171490625,20.236676714263965,20.28834232595634,4
25,flores200-ban_Latn-ind_Latn,2.613056956086892,2.637562823574322,34.9111132345296,19.82540445751185,6.836391792361468,17.479619927831063,17.475356813899985,2.6125926867209106,2.6398365590347224,34.91171797183662,19.790553317841404,6.793680843711428,17.41160570438158,17.428532025775336,0
26,flores200-ban_Latn-ind_Latn,2.920541190360548,2.9474908025184425,36.0360947812709,20.621643032794378,7.59219463192349,18.311147146837452,18.328035364947375,2.9274379389086707,2.951369294190277,36.043790593665385,20.590055855968224,7.561430633855687,18.29564294195172,18.247715283262263,1
