index,dataset,BLEU,SacreBLEU,chrF++,ROUGE1,ROUGE2,ROUGEL,ROUGELsum,BLEU_latin,SacreBLEU_latin,chrF++_latin,ROUGE1_latin,ROUGE2_latin,ROUGEL_latin,ROUGELsum_latin,prompt_id
0,flores200-sun_Latn-ind_Latn,25.12891355927914,25.249845278286312,55.01483967411191,55.96306523906591,30.464331134040496,53.701774613198474,53.71455854614424,25.158685225630954,25.284734564806623,55.03437680979525,55.863841870431344,30.358030805706314,53.663119366325695,53.63269148401202,0
1,flores200-sun_Latn-ind_Latn,25.90507717581638,26.014251766247543,56.25604516272341,57.54252243259445,31.455391622595386,55.24482985415064,55.21820965925364,25.925361993174654,26.03971455821784,56.27120957206457,57.45908379918154,31.312514904476675,55.162233515708024,55.18280266372522,1
2,flores200-sun_Latn-ind_Latn,25.60216069148664,25.737739654291435,55.61642579576122,56.722185518058446,31.152872091453897,54.444800146159025,54.42861053893993,25.622603455057746,25.76962178937449,55.64267831722541,56.66221432374252,31.09846126075232,54.42743811648376,54.43806342061859,2
3,flores200-sun_Latn-ind_Latn,25.253804511682564,25.382604381008864,55.20671947478449,55.999495152065634,30.461246334099144,53.74103645733879,53.71858960669027,25.271183625241594,25.405073181273465,55.2230100033705,55.9968838288222,30.31837347800696,53.657401467061504,53.67206467054251,3
4,flores200-sun_Latn-ind_Latn,25.438614403743742,25.570851079169337,55.434621282925235,56.50233615051964,30.919147307859653,54.19850298579192,54.1489360866747,25.457484363510353,25.595091617760325,55.45704588720384,56.44021647774977,30.787409506544282,54.11113583353422,54.113659962392404,4
5,flores200-jav_Latn-ind_Latn,22.88078172100339,23.066456141723435,51.6061797854475,51.60312954339603,27.573336976098396,49.509685710267156,49.48573584325068,23.137308701344615,23.337326574144633,51.68420104533165,51.583155228339194,27.390344141801965,49.3617754438218,49.411847852138884,0
6,flores200-jav_Latn-ind_Latn,21.14156169393263,21.32217440399249,50.39899206424274,49.589688159560616,25.47156586178486,47.648094070032265,47.63672201202702,21.361465161858177,21.568718095366737,50.471596277575095,49.43933381584286,25.264550186114075,47.50095699846136,47.47591831266373,1
7,flores200-jav_Latn-ind_Latn,20.371028463463677,20.52210803411704,49.27076551880517,47.46501317628676,24.17343230699537,45.591471345536114,45.57198324231085,20.569808941424924,20.756204047345328,49.3338748431009,47.361752035344395,24.076457661604707,45.499199912051665,45.494508262290964,2
8,flores200-jav_Latn-ind_Latn,21.732072278747847,21.889902852588467,50.23703352824971,49.32231226473878,25.993909418353155,47.20318389076677,47.234827447127344,21.970398200080883,22.106508575971464,50.30752519041635,49.15704211665155,25.821262742000584,47.11498042221612,47.08015286172868,3
9,flores200-jav_Latn-ind_Latn,18.759885529759412,18.942586076814422,47.70174247826442,44.964457357648556,22.062462371327307,43.25894175062882,43.216992158000025,18.916839471837704,19.093948298839077,47.763019878449214,44.899869531951644,21.954413096833104,43.078276951115555,43.15271843171981,4
10,flores200-bug_Latn-ind_Latn,7.703055261291429,7.8587559865969645,34.01225730525292,26.305307375601473,9.282555218808133,23.829846723932814,23.85701077211218,7.746472518332922,7.907814656072557,34.04072294934611,26.2692869856768,9.248875103136331,23.84499827022616,23.820004159645773,0
