index,dataset,BLEU,SacreBLEU,chrF++,ROUGE1,ROUGE2,ROUGEL,ROUGELsum,BLEU_latin,SacreBLEU_latin,chrF++_latin,ROUGE1_latin,ROUGE2_latin,ROUGEL_latin,ROUGELsum_latin,prompt_id
0,flores200-sun_Latn-ind_Latn,1.5358576894298288,1.5625925317809317,29.96677945401089,14.082809225925658,3.106823096142311,11.77974382665561,11.744886308410068,1.5976358495612846,1.6232945237307146,30.175310797122595,14.42272494854427,3.2430321724895945,12.108455205602953,12.107477200226487,0
1,flores200-sun_Latn-ind_Latn,1.874332734660995,1.8904377336647669,30.690203160984748,14.748712569748978,3.681774087754213,12.506391091083458,12.492150337154468,1.9422950797941454,1.9567373478555918,30.941670679508277,15.228617726372729,3.8553418618770277,12.945702189599487,12.967788525667784,1
2,flores200-sun_Latn-ind_Latn,1.8211220669710162,1.859711357019027,30.181898196272765,14.017373159913376,3.235743608148383,11.760148064425708,11.77342791340275,1.9171371360095675,1.9489477708041245,30.40416091976904,14.378774066532745,3.3951813366528025,12.132475636162697,12.141700602332817,2
3,flores200-sun_Latn-ind_Latn,3.1001434688647547,3.139108871339215,34.296819797338856,21.569836102881805,6.386166693627632,17.60351244742657,17.636613109455975,3.1286314210309545,3.166010616178879,34.35288538594818,21.65904564260955,6.413700305008277,17.706138052459213,17.73692757926801,3
4,flores200-sun_Latn-ind_Latn,2.422573089372783,2.455762736257797,32.758788090090235,18.56387070656964,4.913583478158631,15.336138261528165,15.329629896069003,2.4611346759325485,2.4921426808867593,32.892991394354766,18.83246384172153,5.01741087766743,15.600507392217011,15.576161576886891,4
5,flores200-jav_Latn-ind_Latn,2.3124809345401576,2.3695812481509795,32.288965593720064,18.20454672961331,4.501041361114705,14.603933640534278,14.610216572729234,2.3182211606157463,2.3743773151171825,32.294919523124335,18.185387163294237,4.45400771788025,14.596168486779398,14.586284246657394,0
6,flores200-jav_Latn-ind_Latn,1.885767234633583,1.907384017041252,31.58959659148809,16.625103377022892,3.851378647134792,13.905737070474519,13.919320778802497,1.910231499661681,1.9302006423148783,31.6143868926754,16.61699922248564,3.8279143687837838,13.92334375030265,13.887752296981262,1
7,flores200-jav_Latn-ind_Latn,2.6081216448175075,2.6641237993394404,33.21504476014416,20.030735330398443,5.128385699374242,16.140947926207655,16.130827427534435,2.6345802209094233,2.685528904766662,33.225432776988896,20.013123912287462,5.112216553746722,16.130384642040248,16.147077319755976,2
8,flores200-jav_Latn-ind_Latn,3.2343469874234456,3.271362816856453,33.93905517121522,21.555070151356386,6.411967038252941,17.749992215726618,17.76936546954585,3.252473333610359,3.287127243139409,33.94830538443744,21.53540723897392,6.37691674585258,17.721457414542602,17.736301007204904,3
9,flores200-jav_Latn-ind_Latn,3.3012933588961637,3.3364026343191178,34.68912087513641,22.40835671262238,6.528372061142027,18.08072952293445,18.064370664724684,3.311665194415229,3.3563422279109036,34.69299641242473,22.358824417037106,6.4682750067297015,18.030954213055377,18.049217079799885,4
10,flores200-bug_Latn-ind_Latn,1.2439666539286736,1.2769430364524261,28.860089001398514,13.824459392018278,2.5048568292520534,10.83193990577744,10.830190072462068,1.2695890817416862,1.318309863790592,28.887067367172488,13.852420509512198,2.5341580336893017,10.8672106198685,10.863367575196925,0
11,flores200-bug_Latn-ind_Latn,1.2681875010653008,1.332491881555628,28.74298548066429,13.452843848886726,2.431877367384744,10.56436731506917,10.557183374143978,1.2841541631341915,1.3475987755697767,28.768935188448737,13.49787807365051,2.4331643607842084,10.603926198159813,10.578063824096438,1
12,flores200-bug_Latn-ind_Latn,1.0911449813847696,1.1486282467181579,28.561018953917998,13.069286314214217,2.2256219546544593,10.212043323138905,10.22700126066605,1.1091829254256553,1.1677103995107365,28.58472450850626,13.079405944527615,2.231164802988979,10.238980810628941,10.231692543185364,2
13,flores200-bug_Latn-ind_Latn,1.3637396549817917,1.4095199614914922,29.423668683212217,14.367475398867096,2.7878905489292194,11.287051906640938,11.310358154739832,1.3704288381901686,1.4157478630012876,29.445676095590677,14.399427215526533,2.795727470003949,11.346741169742861,11.333897532795909,3
14,flores200-bug_Latn-ind_Latn,1.3779464413652538,1.4004957290512212,29.24390384245092,13.797537776025834,2.64262147980817,10.82492847202404,10.806454207554372,1.3902137039745492,1.412158249869277,29.257287043908946,13.788866170740588,2.6451637848427785,10.83048645596622,10.834148558228124,4
15,flores200-ace_Latn-ind_Latn,2.256164870779611,2.276681745453039,31.10793626942267,17.225121316509203,4.134891410764289,14.055253693985382,14.07381377928444,2.2632091029783727,2.282494106492597,31.116941955635685,17.23829092013343,4.135384026795936,14.060074368105507,14.059414839657434,0
16,flores200-ace_Latn-ind_Latn,2.5316254415735857,2.569043839202651,31.86392719246921,17.776294145816586,4.62450970927825,14.642062429950482,14.64503285540823,2.5484673516646175,2.584679393696686,31.874355268831245,17.773120315036323,4.600572509584008,14.625288981736851,14.658128385316122,1
17,flores200-ace_Latn-ind_Latn,2.2838822008452206,2.33327458202106,31.44799778333156,17.635272432689682,4.281363349665008,14.559254901613738,14.558538627946863,2.296203387351525,2.344180240314099,31.45638401956053,17.589020925643528,4.231701573775872,14.511204801604094,14.546613199526847,2
18,flores200-ace_Latn-ind_Latn,2.3496097071642743,2.3871407320761033,31.3006934019049,17.409085505496268,4.27116369133465,14.325872624893815,14.357415366300097,2.3617986886214393,2.398741158444008,31.313934959495025,17.390671130727185,4.26249026239915,14.329393326045148,14.346478452464195,3
19,flores200-ace_Latn-ind_Latn,2.5913564950758303,2.6540705703253846,31.62801144182592,17.960993601300874,4.79306839620544,14.808205439525764,14.795306835310084,2.593174617936403,2.655410959364096,31.63201227270882,17.92597565744063,4.798269584849779,14.771506339338886,14.772330544531384,4
20,flores200-bjn_Latn-ind_Latn,3.0873004659468175,3.127660602315847,33.59838228477254,20.42818502813898,5.913882864204345,16.8353660336101,16.823781117551945,3.1225673777199674,3.1587855643612643,33.61355493345097,20.342681695273885,5.871060939652539,16.768241165297287,16.78421332322236,0
21,flores200-bjn_Latn-ind_Latn,3.062616554857172,3.1356247631575354,34.02157404678336,20.62886403024619,5.960118591774393,17.284688870233424,17.28461574555666,3.075196918429461,3.1467805402659286,34.03327271943227,20.596905594109614,5.908135926035235,17.265695466467285,17.260836715706553,1
22,flores200-bjn_Latn-ind_Latn,2.847873581580657,2.932810016752487,33.63105401650868,20.24165109091437,5.44522890848825,16.659717493335457,16.630681602607115,2.851408869343864,2.9326878986435325,33.63224296383,20.195068351919563,5.415992595484702,16.62049786696123,16.598881922755126,2
23,flores200-bjn_Latn-ind_Latn,3.0654661196019446,3.1122213870886015,34.09025788415958,21.287001834227215,6.240751550617715,17.498253398983536,17.510638643257547,3.067193106182018,3.1130217961870223,34.09624755688041,21.25212404656799,6.216089866519543,17.504350887970777,17.470949512717894,3
24,flores200-bjn_Latn-ind_Latn,3.473821447728101,3.5198402745804525,34.55336810883484,22.09538999351915,6.758641196542847,18.608253076446587,18.6060129599235,3.486647707022117,3.5375508117803305,34.56415857641211,22.025310754421575,6.714229898517218,18.58743509182964,18.56011956766163,4
25,flores200-ban_Latn-ind_Latn,2.7225338112905795,2.744336580335938,32.992616235667946,19.4467029123923,5.1831418828699105,15.83759288047967,15.82803807361383,2.724128700963739,2.7464928878564723,32.995386501513835,19.408352300759883,5.177285344738458,15.793321669596539,15.809253438556933,0
26,flores200-ban_Latn-ind_Latn,3.302496483633094,3.3554254254087668,34.304473669246505,21.14710857432319,6.2315547330359955,17.410456276550626,17.429103004434022,3.307522098921241,3.3585512431512208,34.31097187870847,21.12507603380733,6.220416725313981,17.438454137262678,17.427280876401948,1
27,flores200-ban_Latn-ind_Latn,2.721511830666017,2.7880972725548667,33.279074882688384,19.991980414732,5.4832860973903275,16.35951420620604,16.32495124197825,2.7218862448995598,2.787626401525909,33.28556079123925,19.97531498286894,5.461103640474682,16.28720347742207,16.2959638212746,2
28,flores200-ban_Latn-ind_Latn,3.241009030135997,3.277270866528316,34.14142304764901,21.05922859945273,6.220309031984947,17.32517362469005,17.321538084048985,3.241330763352168,3.276926265628729,34.14503640058777,21.014789684947022,6.210022375060397,17.296422344633708,17.32697780914953,3
29,flores200-ban_Latn-ind_Latn,3.1075859048547927,3.1504911902641215,34.1562174178549,21.039483014021897,6.210833739178094,17.143082180418915,17.111105461299964,3.1166539697035223,3.157306031884105,34.1624620884823,21.00536113268781,6.1702062822902946,17.10815036098135,17.11115355849871,4
30,flores200-min_Latn-ind_Latn,3.22485198331173,3.2603313989436074,33.30267791964472,19.259812213635236,5.454170101603204,16.813354704365086,16.819180054162793,3.2441088588270652,3.285977646473966,33.317548318308845,19.18440567633623,5.404534191663787,16.76110906971236,16.75987273225317,0
31,flores200-min_Latn-ind_Latn,3.0966749515914245,3.1201662746788403,33.315065688032966,18.088182763447925,4.979273511071962,16.413098140980527,16.4109360466787,3.1274822740451547,3.140396320573386,33.32699086868993,17.9935518867785,4.91863176555675,16.361872568865675,16.355399147039286,1
32,flores200-min_Latn-ind_Latn,3.471833425595964,3.5262695551100633,34.5077776299046,21.216032066290296,6.2465355071633475,18.42107642674736,18.420371864672326,3.5066535609235756,3.554600932825952,34.5252110742795,21.151468935560302,6.204222778225797,18.354952094212784,18.397807240653457,2
33,flores200-min_Latn-ind_Latn,4.057416234489829,4.106615938225913,35.41842802421631,22.54890468430382,6.963392110921676,19.446626176835824,19.415422470380744,4.085173187192796,4.128825910185676,35.430628319512635,22.478896489763688,6.888808337242292,19.41676152444879,19.40220592291068,3
34,flores200-min_Latn-ind_Latn,4.237926071868854,4.284023267661888,35.93842681190995,23.637801674965118,8.019336480294864,20.347946310242232,20.39160926267981,4.244090938061328,4.293078279422966,35.947558909648926,23.62353944982123,7.95672695895408,20.364409512145983,20.3658336502093,4
35,flores200-ind_Latn-sun_Latn,0.7666071551517323,0.7837384524382827,28.592984345838456,12.929911676539001,2.2061449120048184,10.003566848008811,10.005792722776544,0.7221004667400112,0.739581395873119,28.48639958306617,12.346768379632826,1.8322890757214911,9.633768976589332,9.653293380528428,0
36,flores200-ind_Latn-sun_Latn,1.0249739555662476,1.0690365638379873,29.070446407636684,13.54287742774764,2.456814709126857,10.804656988061732,10.798072815884288,1.0100110671726372,1.0526913541079854,28.951305335907467,13.033155294363302,2.103093344926552,10.47223744599627,10.464269119858326,1
37,flores200-ind_Latn-sun_Latn,0.9623351750541775,0.9811430357819068,29.027605895678942,13.211689075998196,2.2793756016844227,10.34258300159499,10.35142364153292,0.9037211469891602,0.9226978130378546,28.92444286111811,12.738220553043355,1.9297482558270165,10.061175168900862,10.06549632286961,2
38,flores200-ind_Latn-sun_Latn,1.1467162784995784,1.1708375300129743,29.20697170111259,13.659137510966197,2.5134996973117105,10.786613711821277,10.773433774798134,1.1565887728914033,1.1797462183301364,29.13611989327697,13.092685270718068,2.208843181276655,10.502648497853897,10.506443871479973,3
39,flores200-ind_Latn-sun_Latn,1.1714463918109757,1.1867855549885196,29.42379644243144,14.257791700002759,2.665311254214184,11.26377725950384,11.264635665924056,1.165406644970923,1.1800383558059007,29.34289781063647,13.766212881593848,2.356600206423085,10.974847010844627,10.988974399098428,4
40,flores200-ind_Latn-jav_Latn,1.1609799565285968,1.1906773909520745,28.96884481954717,14.87510932845894,2.5184307936551775,11.944898359388612,11.930033269982793,1.1641393599600751,1.193624396963508,29.033017521355674,14.948767418987757,2.5426169325381847,12.002867066865436,11.998204673404206,0
41,flores200-ind_Latn-jav_Latn,1.32719969525985,1.3712951373617237,29.658404164167212,16.07511159346523,2.9112268841184523,12.803895312283286,12.780870779519116,1.3358278983438832,1.3788698744911143,29.735298546595295,16.20004911442187,2.9110315500826816,12.86998188175201,12.877327745715577,1
42,flores200-ind_Latn-jav_Latn,1.0022402405980952,1.0316542093214742,29.038238896643833,15.283721842503425,2.517086987522244,12.13299717363979,12.12594119452851,1.009545983063366,1.0383384613655746,29.071904359155916,15.299294967686656,2.4951605315698036,12.139033632805642,12.144369039404765,2
