,dataset_name,subset_name,prompt_id,template_name,dataset_key,input,output
0,nusax_senti,nusax_senti_jav_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_jav_5,train,"Berikan hasil analisis sentimen dari text ini!
Nikmatono cicilan 0% sampek 12 sasi dinggo pesen tiket kapal air asia nganggo kertu kredit bni!",neutral
1,nusax_senti,nusax_senti_jav_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_jav_5,train,"Berikan hasil analisis sentimen dari text ini!
Roti-roti sing disajekne nggarai aku nostalgianan. Kabeh model roti jaman biyen, saka tampilane utawa rasa. Rotine enak lan regane uga mirah.",positive
2,nusax_senti,nusax_senti_jav_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_jav_5,train,"Berikan hasil analisis sentimen dari text ini!
Ibu uwis tahu kerja ing grab indonesia",neutral
3,nusax_senti,nusax_senti_jav_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_jav_5,train,"Berikan hasil analisis sentimen dari text ini!
Paling seneng banget mangan awan ing kene pithik karo sambele enak banget regane luwar biasa hemat, rasa pithike ngeresep nganti tekan balunge, es lidah buayane uga seger marakna adem wetenge sakbanjure mangan sambel sing pedes, pelayanane sigap lan grapyak, sing aku seneng ing panggon kasir ana tulisan 10% disumbangake kanggo amal, kanggo mangan dadi luwih enak ing weteng",positive
4,nusax_senti,nusax_senti_jav_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_jav_5,train,"Berikan hasil analisis sentimen dari text ini!
Pelayanane bis DAMRI apik banget.",positive
5,nusax_senti,nusax_senti_jav_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_jav_5,train,"Berikan hasil analisis sentimen dari text ini!
Arep nggawe postingan sing isine ngedukasi pelanggan gojek.",neutral
6,nusax_senti,nusax_senti_jav_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_jav_5,train,"Berikan hasil analisis sentimen dari text ini!
Atusan omah ing medan kebanjiran",neutral
7,nusax_senti,nusax_senti_jav_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_jav_5,train,"Berikan hasil analisis sentimen dari text ini!
Barange lumayan, mung sung aku gumun xiaomi redmi note 2 iki tombol uripe tenan rada rusak? Banjur bateraine tenan cepet entek juragan?",negative
8,nusax_senti,nusax_senti_jav_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_jav_5,train,"Berikan hasil analisis sentimen dari text ini!
Angel banget mercoyoi wong sing wis tau khianat",negative
9,nusax_senti,nusax_senti_jav_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_jav_5,train,"Berikan hasil analisis sentimen dari text ini!
Panggonan di gombel karo pemandangan semarang, tekao bengi merga lampu kutha bakale ketok, panganane enak steak lan teh anget menu wajib ning kene, njupuk spot ning jaba merga udara anyep lan sejuk",positive
10,nusax_senti,nusax_senti_jav_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_jav_5,train,"Berikan hasil analisis sentimen dari text ini!
Wektu kuwi mara mrene pesen sega goreng karo kentang goreng, sega gorenge kabehane seneng, Kentang gorenge enak tenan, lan dhelokane apik. Keluarga ngomong yen kopine enak. Babagan paling apik nang kene yaiku panggonane jembar lan sek nang njaba iso ndhelok pemandangan dusun pring, nanging pelayanane ora cepet dadi aku kudu takon kaping pirang-pirang babagan pesenanku. Regane cukup larang, nanging amarga panganane enak kabeh dadi kabayar. Ora kudhu mikir ping pindho yen pengen mara panggonan iki maneh.",positive
11,nusax_senti,nusax_senti_jav_nusantara_text,3492c169-0d95-4e9e-a038-74c6e8d593e1,nusax_senti_jav_5,train,"Berikan hasil analisis sentimen dari text ini!
Sega goreng thailand ning rega 35 ewu, polos, mung ana suwir pithik sethithik. Panganan laute ora ana.",negative
