,dataset_name,subset_name,prompt_id,template_name,dataset_key,input,output
0,korpus_nusantara,korpus_nusantara_ind_bjn_nusantara_t2t,01ac0273-2efb-48b9-88a4-6fb919c25821,simple_translation_2,train,"Bahasa Indonesia: Selama ini posisi kader posyandu sangat sentral , baik dalam pelayanan KIA modern maupun dalam kehidupan masyarakat
Bahasa Banjar:","Salawas naya kader posyandu sentral bangat, gasan palayanan KIA modern at kahidupan masnyarakat"
1,korpus_nusantara,korpus_nusantara_ind_bjn_nusantara_t2t,01ac0273-2efb-48b9-88a4-6fb919c25821,simple_translation_2,train,"Bahasa Indonesia: Mereka biasanya aktif dalam berbagai kegiatan desa bersama dengan kepala desa dan bidan desa
Bahasa Banjar:",Bubuhan biasa na aktif barbagai kagiatan disa baimbay kapala disa wan biidan
2,korpus_nusantara,korpus_nusantara_ind_bjn_nusantara_t2t,01ac0273-2efb-48b9-88a4-6fb919c25821,simple_translation_2,train,"Bahasa Indonesia: Bagi masyarakat , kader posyandu merupakan sumber pengetahuan dan pertolongan terkait kesehatan ibu dan anak
Bahasa Banjar:","Gasan mansyarakat, kader posyandu marupakan sumber pangatahuan dan pertolongan gasan kasihatan ibu wan anak"
3,korpus_nusantara,korpus_nusantara_ind_bjn_nusantara_t2t,01ac0273-2efb-48b9-88a4-6fb919c25821,simple_translation_2,train,"Bahasa Indonesia: Kader posyandu jauh lebih paham mengenai situasi dan kondisi nyata masyarakat di desa dan dusunnya
Bahasa Banjar:",Kader posyandu labih paham manganai situasi wan kaadaan mansyarakat di disa
4,korpus_nusantara,korpus_nusantara_ind_bjn_nusantara_t2t,01ac0273-2efb-48b9-88a4-6fb919c25821,simple_translation_2,train,"Bahasa Indonesia: Hal ini pada akhirnya memengaruhi kesediaan masyarakat untuk menjadi kader posyandu
Bahasa Banjar:","Pada eher na, mansyarakat kacar manuha'I posnyandu"
5,korpus_nusantara,korpus_nusantara_ind_bjn_nusantara_t2t,01ac0273-2efb-48b9-88a4-6fb919c25821,simple_translation_2,train,"Bahasa Indonesia: Selain kader utama atau ketua kader , kader posyandu yang lain cenderung berganti-ganti dan tidak bertahan lama
Bahasa Banjar:","Salain katua kader, kader posyandu nang lain , racap baganti wan kada awit"
6,korpus_nusantara,korpus_nusantara_ind_bjn_nusantara_t2t,01ac0273-2efb-48b9-88a4-6fb919c25821,simple_translation_2,train,"Bahasa Indonesia: Meskipun posisi mereka sentral dalam peningkatan taraf kesehatan masyarakat , tidak semuanya mendapatkan pelatihan
Bahasa Banjar:","Magun posisi na imbah sentral dalam kasihatan masnyarakat, kada sabarataan urang baulih palatihan"
7,korpus_nusantara,korpus_nusantara_ind_bjn_nusantara_t2t,01ac0273-2efb-48b9-88a4-6fb919c25821,simple_translation_2,train,"Bahasa Indonesia: Jenis pelatihan yang diberikan kepada para kader ini umumnya tidak baku dan berbeda tiap daerahnya
Bahasa Banjar:",macam palatihan nang diunjukan gasan kader umum na kada mahirip wan barbida asa daerah wan daerah lain
8,korpus_nusantara,korpus_nusantara_ind_bjn_nusantara_t2t,01ac0273-2efb-48b9-88a4-6fb919c25821,simple_translation_2,train,"Bahasa Indonesia: Puskesmas tidak populer di NTT karena adanya kendala akses fisik
Bahasa Banjar:",Puskesmas kada dipinandui di NTT karna unjut
9,korpus_nusantara,korpus_nusantara_ind_bjn_nusantara_t2t,01ac0273-2efb-48b9-88a4-6fb919c25821,simple_translation_2,train,"Bahasa Indonesia: Selain itu , ada juga dusun yang aksesnya lebih dekat ke puskesmas di desa tetangga daripada ke polindes di desa bersangkutan
Bahasa Banjar:","Salain itu, ada jua dusun kaparakan wan puskesmas tumatan polindes"
10,korpus_nusantara,korpus_nusantara_ind_bjn_nusantara_t2t,01ac0273-2efb-48b9-88a4-6fb919c25821,simple_translation_2,train,"Bahasa Indonesia: Pada umumnya , bidan desa telah memiliki Ã¢â‚¬Å“bidan kitÃ¢â‚¬Â , infus , dan pengukur tekanan darah
Bahasa Banjar:","Pada umum na, bidan disa baisi bidan, infus wan tensi darah"
11,korpus_nusantara,korpus_nusantara_ind_bjn_nusantara_t2t,01ac0273-2efb-48b9-88a4-6fb919c25821,simple_translation_2,train,"Bahasa Indonesia: Sebagian bangunan polindes telah permanen lengkap dengan ruang periksa dan ruang inap bagi ibu pascalahir 
Bahasa Banjar:",Sapalih polindes langkap bangat wan ruang pariksa wan ruang inap gasan urang malahirakan
12,korpus_nusantara,korpus_nusantara_ind_bjn_nusantara_t2t,01ac0273-2efb-48b9-88a4-6fb919c25821,simple_translation_2,train,"Bahasa Indonesia: Bahkan , ada juga bangunan polindes yang sekaligus menjadi tempat tinggal bidan
Bahasa Banjar:",magun ada jua polindes manjadi rumah bidan
13,korpus_nusantara,korpus_nusantara_ind_bjn_nusantara_t2t,01ac0273-2efb-48b9-88a4-6fb919c25821,simple_translation_2,train,"Bahasa Indonesia: Ada beberapa bangunan polindes juga yang dibangun atas prakarsa masyarakat , selain melalui kegiatan PPK
Bahasa Banjar:","Babarapa polindes nang ada dibangun atas idabul mansyarakat, salain itu kagiatan PKK"
14,korpus_nusantara,korpus_nusantara_ind_bjn_nusantara_t2t,01ac0273-2efb-48b9-88a4-6fb919c25821,simple_translation_2,train,"Bahasa Indonesia: Namun , ada juga polindes yang bangunannya belum permanen dan tidak memiliki fasilitas air dan listrik
Bahasa Banjar:","Namun, ada polindes luman parmanen bangunan na, kada ada air wan listrik"
15,korpus_nusantara,korpus_nusantara_ind_bjn_nusantara_t2t,01ac0273-2efb-48b9-88a4-6fb919c25821,simple_translation_2,train,"Bahasa Indonesia: Pada kebanyakan hasil pengamatan , posyandu tidak memiliki bangunan permanen
Bahasa Banjar:","Parak sabarataan hasil pangamatan, posyandu kada bangunan parmanen"
16,korpus_nusantara,korpus_nusantara_ind_bjn_nusantara_t2t,01ac0273-2efb-48b9-88a4-6fb919c25821,simple_translation_2,train,"Bahasa Indonesia: Meskipun demikian , banyak anggota masyarakat yang menginginkan diadakannya bangunan permanen ini
Bahasa Banjar:","Magun, barandak masnyarakat kacar diulah bangunan parmanen"
17,korpus_nusantara,korpus_nusantara_ind_bjn_nusantara_t2t,01ac0273-2efb-48b9-88a4-6fb919c25821,simple_translation_2,train,"Bahasa Indonesia: Keadaan menjadi lebih buruk lagi dengan tidak adanya fasilitas dasar seperti listrik
Bahasa Banjar:",Kaadan magin baburuk wan kada ada fasilitas dasar ilah listrik
18,korpus_nusantara,korpus_nusantara_ind_bjn_nusantara_t2t,01ac0273-2efb-48b9-88a4-6fb919c25821,simple_translation_2,train,"Bahasa Indonesia: Sedikitnya jumlah bidan desa dibandingkan dengan luasnya cakupan wilayah pelayanan menyebabkan beban kerja bidan menjadi berat
Bahasa Banjar:",Sahimpil jumlah bidan disa daripada luas wilayah palayanan manjadi baban bidan maruut
19,korpus_nusantara,korpus_nusantara_ind_bjn_nusantara_t2t,01ac0273-2efb-48b9-88a4-6fb919c25821,simple_translation_2,train,"Bahasa Indonesia: Beban kerja mereka menjadi lebih berat lagi dengan adanya kondisi infrastruktur jalan yang buruk
Bahasa Banjar:",tanggung jawab buhan maruut karna kada ada jalan nang bagus
20,korpus_nusantara,korpus_nusantara_ind_bjn_nusantara_t2t,01ac0273-2efb-48b9-88a4-6fb919c25821,simple_translation_2,train,"Bahasa Indonesia: Idealnya , dalam satu desa dengan wilayah yang luas cakupannya dan terpencil , diperlukan lebih dari satu bidan desa
Bahasa Banjar:","Dalam asa disa wan wilayah nang luas, dibutuhkan labih asa bidan disa"
21,korpus_nusantara,korpus_nusantara_ind_bjn_nusantara_t2t,01ac0273-2efb-48b9-88a4-6fb919c25821,simple_translation_2,train,"Bahasa Indonesia: Dengan keadaan yang ada , terdapat bidan desa yang menggabungkan dua posyandu atau lebih dalam satu kali penyelenggaraan posyandu
Bahasa Banjar:","Wan kaadaan nang ada, tardapat bidan disa nang mamasukkan dua posyandi atawa labih dalam pantalanggaraan posyandu"
22,korpus_nusantara,korpus_nusantara_ind_bjn_nusantara_t2t,01ac0273-2efb-48b9-88a4-6fb919c25821,simple_translation_2,train,"Bahasa Indonesia: Proses penggantian biaya Askeskin terkadang juga tidak berjalan dengan mudah
Bahasa Banjar:",Proses panggantian biaya Askeskin bahanu kada balalah wan enteng
23,korpus_nusantara,korpus_nusantara_ind_bjn_nusantara_t2t,01ac0273-2efb-48b9-88a4-6fb919c25821,simple_translation_2,train,"Bahasa Indonesia: Biaya melahirkan di NTT lebih kecil daripada biaya melahirkan di Jawa Barat yang berkisar antara Rp400.000-600.000
Bahasa Banjar:",Biaya malahirakan di NTT labih kacil daripada biaya malahirakan di Jawa Barat wan harga Rp400.000-600.000
24,korpus_nusantara,korpus_nusantara_ind_bjn_nusantara_t2t,01ac0273-2efb-48b9-88a4-6fb919c25821,simple_translation_2,train,"Bahasa Indonesia: Tidak seperti di Jawa Barat , di NTT , bidan desa tidak melakukan praktik pribadi
Bahasa Banjar:","Kada ilah di Jawa Barat, di NTT, bidan disa kada malakukan praktik saurang"
25,korpus_nusantara,korpus_nusantara_ind_bjn_nusantara_t2t,01ac0273-2efb-48b9-88a4-6fb919c25821,simple_translation_2,train,"Bahasa Indonesia: Kecuali kader posyandu , pada umumnya masyarakat masih sepenuhnya menjadi pengguna jasa pelayanan
Bahasa Banjar:","Kacuali kader posyandu , pada umum na mansyarakat magun manjadi pangguna jasa"
